isocode,year,rgdpch,rgdpwok,kc,POP,openk,XRAT,rgdpl,ki,rgdptt
TJK,2008,1562.033477,3855.048378,131.2607825,7211.884,183.6979918,3.430725,1562.252906,6.490040113,1527.241855
TJK,2009,1725.242482,4214.230012,125.7157154,7349.145,157.8903908,4.142708333,1725.642648,4.427872088,1767.386829
TJK,2010,1764.447524,4262.688453,125.2704549,7487.489,177.0890102,4.4025,1764.82122,5.547741503,1846.481623
TZA,1950,,,,7934.924,,7.14,,,
TZA,1951,,,,8124.902,,7.14,,,
TZA,1952,,,,8322.925,,7.14,,,
TZA,1953,,,,8529.355,,7.14,,,
TZA,1954,,,,8745.102,,7.14,,,
TZA,1955,,,,8970.61,,7.14,,,
TZA,1956,,,,9206.352,,7.14,,,
TZA,1957,,,,9452.826,,7.14,,,
TZA,1958,,,,9710.558,,7.14,,,
TZA,1959,,,,9978.909,,7.14,,,
TZA,1960,383.5572398,747.3988316,63.61914656,10259.653,23.92631147,7.026149701,388.1261535,21.10753548,413.3766895
TZA,1961,383.8443115,750.2428083,57.43970014,10555.397,24.49468375,7.026149701,386.9582046,23.96432568,406.0055288
TZA,1962,400.1912878,784.5902663,60.92519604,10863.958,24.25902431,7.026149701,403.8586545,21.04836036,425.6661934
TZA,1963,402.624049,791.7856543,59.27451364,11185.238,23.08372457,7.026149701,405.8094612,19.50167641,435.1144969
TZA,1964,472.945185,932.9437458,56.02064706,11521.695,20.33402545,7.026149701,476.6080853,24.76105193,505.4453138
TZA,1965,484.9792721,959.6407604,53.77181259,11870.412,20.89456354,7.026149701,488.3237876,27.42160947,503.8379171
TZA,1966,506.9042752,1006.135506,53.44322474,12231.389,23.10173019,7.026149701,510.6862679,28.54697358,529.259296
TZA,1967,537.5227688,1070.22866,50.52902831,12607.312,20.90576174,7.026149701,540.7984297,30.6166097,553.019094
TZA,1968,566.4956639,1131.435229,52.01491308,12988.137,21.27151573,7.027149728,570.3683694,31.02183434,582.0560347
TZA,1969,553.2149312,1108.369652,51.60882824,13389.543,20.91937702,7.027149728,555.7501648,27.79501568,569.8071351
TZA,1970,610.648546,1227.280809,45.415482,13806.869,21.58228437,7.142860006,611.8642256,36.01901105,624.0166636
TZA,1971,635.2626378,1282.311905,42.22151819,14236.867,23.04336648,7.142859999,636.5400683,40.98426988,643.0058976
TZA,1972,645.113562,1307.893913,47.07090406,14706.593,22.15838702,7.142899999,646.2913961,34.48571114,658.621513
TZA,1973,625.6811415,1274.071236,45.41128953,15201.384,21.80023352,7.020383688,626.4287509,34.22614205,635.5798293
TZA,1974,634.2993188,1297.321385,46.11255052,15681.232,23.51131783,7.134841101,635.0247799,35.01218437,636.0281197
TZA,1975,653.9761433,1343.496022,45.88813889,16147.863,20.60895709,7.366791666,654.714102,33.46215298,654.962086
TZA,1976,639.796659,1320.219461,40.8019715,16625.711,20.48426493,8.376774999,639.9866563,34.15247584,655.3702876
TZA,1977,642.9490836,1332.65901,40.03118609,17129.565,18.49465917,8.289208333,642.3640405,37.7043958,653.9925294
TZA,1978,659.1263838,1372.32868,44.73783087,17647.395,19.2565167,7.712049999,658.8825083,34.86158296,653.4781754
TZA,1979,661.8554446,1384.230271,43.62083561,18144.828,17.78399838,8.216624999,661.309733,36.17075722,657.534663
TZA,1980,663.564808,1394.09748,51.78384685,18665.062,17.09750522,8.196591666,664.4985822,31.79249592,659.1509799
TZA,1981,591.7000684,1242.812677,61.31625103,19212.004,14.93724206,8.283508333,594.4101049,27.60863469,598.2263521
TZA,1982,577.5327426,1211.04441,64.47750447,19776.786,11.41183009,9.282591666,580.9340863,23.63379823,580.9526473
TZA,1983,559.2140835,1171.726898,70.34877078,20368.423,8.165374522,11.14278333,564.0738132,17.40603644,565.7937682
TZA,1984,549.7964627,1150.933269,72.81264335,20984.094,7.586825027,15.29225,554.8758377,13.82797249,543.4887126
TZA,1985,556.1652412,1163.07578,74.97937061,21618.434,8.527750431,17.47233333,561.6351862,12.30866803,545.6870722
TZA,1986,594.0914801,1241.045541,76.28689691,22284.172,6.689628863,32.69801667,600.3413164,11.5138008,560.2823963
TZA,1987,628.6098256,1313.087469,78.68097284,23016.721,14.24088399,64.26035,635.1964036,14.61247843,570.4305042
TZA,1988,681.7404582,1422.139985,71.60027368,23763.758,21.70733455,99.29210833,686.8402907,13.91353621,655.7165803
TZA,1989,689.4358527,1437.418272,71.81708468,24484.892,22.96445476,143.3769167,694.1339624,15.20482448,670.9955096
TZA,1990,745.1413182,1550.43657,60.55610319,25214.284,22.28591578,195.0559167,744.9519835,22.82500672,700.6256877
TZA,1991,752.0498691,1561.116468,57.24566164,25972.536,21.05937831,219.1574167,751.1090582,24.27923436,701.5563393
TZA,1992,731.6194509,1514.708101,57.46601208,26767.474,23.11830038,297.7080833,730.8600207,23.84856097,668.2938422
TZA,1993,712.2973085,1470.618383,59.74609847,27696.586,27.28756464,405.2740167,712.5772851,21.06100483,655.9701664
TZA,1994,684.0068299,1409.888992,61.08545922,28797.661,26.18494213,509.630875,683.8626552,21.3048897,622.4745674
TZA,1995,671.0323641,1379.465892,63.31183303,29752.902,31.65258502,574.7617417,671.6987953,17.89428959,613.576476
TZA,1996,664.2653474,1362.091209,68.38755443,30392.136,29.47583548,579.9766667,664.2631465,17.25587428,615.8110032
TZA,1997,669.505223,1371.069191,72.45804204,31092.65,27.29053477,612.1225,669.5484881,16.82948877,642.7838543
TZA,1998,694.4450143,1418.963968,75.04597742,31950.957,32.32972327,664.6712083,694.4247335,17.85047329,666.8226946
TZA,1999,710.0581709,1447.950878,74.68303116,32808.026,34.75740911,744.759075,709.9738327,18.09729313,688.0979776
TZA,2000,724.7542599,1477.009324,72.37530565,33712.118,35.44495614,800.4085167,724.6402188,18.09802952,707.1615703
TZA,2001,751.9840664,1530.261786,70.21884396,34567.246,37.50416214,876.4116667,751.6925461,18.9842471,741.6735884
TZA,2002,790.3947429,1601.125628,69.03750053,35383.103,37.76894232,966.5827843,790.2493674,19.05300675,796.4610138
TZA,2003,834.0111609,1684.25922,65.85904094,36198.785,42.14552352,1038.419007,833.8582639,20.06815613,830.7157316
TZA,2004,882.24983,1778.807531,64.67070597,36989.97,42.57406043,1089.334772,882.2259928,20.48094124,864.1221024
TZA,2005,931.7556461,1876.298877,66.58517077,37770.57,49.1979628,1128.934179,931.7556461,22.47191651,931.7556461
TZA,2006,974.9959556,1961.612679,67.36366148,38568.534,48.41845281,1251.899973,974.9959556,24.34993907,964.2979973
TZA,2007,1028.228043,2072.079001,66.35182751,39384.223,52.44275946,1245.035464,1027.999913,25.89652487,993.1594842
TZA,2008,1085.261176,2191.135874,64.63366874,40213.162,55.83803081,1196.310709,1084.69977,25.78670845,1068.376269
TZA,2009,1129.042396,2281.771531,62.97831079,41048.532,54.3926896,1320.312061,1128.389172,26.73439142,1118.672037
TZA,2010,1178.486386,2387.087734,61.42876192,41892.895,53.74823804,1434.75,1177.701719,27.16903332,1163.192807
THA,1950,1005.645431,1975.021871,77.11512576,20041.628,27.22446573,21.88183312,1014.839577,12.43985635,1000.359761
THA,1951,930.5532887,1838.186682,80.37718217,20653.334,31.25059293,21.56180067,939.4451833,13.34345719,968.3317906
THA,1952,880.0738243,1748.942987,83.83304352,21289.402,40.01249514,18.87158375,888.7927041,14.61541721,921.4179363
THA,1953,770.3880537,1540.155701,86.85695818,21964.158,50.39874604,18.23152885,778.7291076,16.68468741,841.2051785
THA,1954,817.2433275,1645.488174,86.85691351,22684.974,45.85937238,21.13176365,826.0111121,16.09337005,878.0977434
THA,1955,733.7551639,1489.008417,84.99219376,23451.316,50.38259991,21.64181132,741.4971761,19.45666621,824.6933915
THA,1956,742.7970936,1518.226679,86.58755335,24244.475,48.85926372,20.78173722,750.8391032,16.64657403,829.6497986
THA,1957,822.2046522,1691.380575,84.77842994,25041.917,47.07300074,20.75173325,829.899871,19.39432223,904.3733345
THA,1958,812.0040283,1680.652793,87.73842001,25845.443,43.15674335,20.99175509,819.9903218,19.64314587,900.2499991
THA,1959,876.3473496,1828.522661,86.28700788,26667.243,43.59729427,21.17176899,884.407191,21.26871781,973.728516
THA,1960,954.141635,2002.752985,84.25074641,27512.75,40.72422122,21.18177032,962.0643688,21.22963582,1060.426371
THA,1961,975.0022579,2052.167528,82.45810979,28376.096,42.95752532,21.05843925,982.802209,21.09978001,1080.226689
THA,1962,1016.101787,2144.570554,82.19070692,29263.397,44.4898272,20.88010979,1023.278951,25.3159038,1141.708882
THA,1963,1072.810476,2270.520176,79.5643445,30173.764,45.15096911,20.83008003,1078.818771,29.47655879,1206.73534
THA,1964,1108.229216,2351.984805,79.47717727,31106.615,48.92181541,20.79999924,1114.643617,28.59088399,1256.281309
THA,1965,1165.762308,2480.96605,78.35076632,32061.978,48.8277886,20.79999924,1171.880177,29.5482734,1322.774693
THA,1966,1262.485431,2694.303038,74.25319406,33035.794,53.49244897,20.79999924,1267.613391,35.10980494,1459.226781
THA,1967,1318.234499,2821.144744,77.36499042,34024.249,58.49974935,20.79999924,1324.324078,35.73762624,1549.714957
THA,1968,1381.825779,2965.52788,79.9141417,35028.438,60.15855484,20.79999924,1387.743332,36.83034268,1656.739498
THA,1969,1442.060316,3103.498834,77.01968302,36049.959,59.60599501,20.79999924,1446.178456,41.05535013,1744.150871
THA,1970,1565.748943,3379.19428,75.56876026,37090.871,56.45234498,20.80000002,1570.252261,39.15444183,1833.085249
THA,1971,1656.562551,3552.008641,70.69511362,38201.901,49.91818491,20.8,1660.880593,34.91989631,1814.16146
THA,1972,1632.641884,3478.167592,74.10621173,39276.153,56.40414833,20.80002949,1636.898136,32.06971306,1830.233592
THA,1973,1744.75868,3693.230005,73.44897333,40302.225,57.97938155,20.49158798,1748.468867,40.01283686,2071.004272
THA,1974,1794.632763,3774.642173,72.80531089,41305.651,54.23659619,20.3751028,1799.614998,36.49672036,2032.797348
THA,1975,1851.953207,3870.588293,72.9408076,42272,49.92520388,20.37926949,1857.269621,35.37511804,2046.17161
THA,1976,1976.72864,4105.425186,72.37851106,43221.022,51.76034853,20.40010292,1983.003761,32.3576563,2170.998629
THA,1977,2144.395462,4425.855316,70.66074072,44148.285,54.488116,20.40010292,2148.403903,36.66222449,2338.940357
THA,1978,2367.578348,4856.180847,66.93842603,45056.957,52.61685917,20.3361026,2370.813555,38.56594405,2569.593627
THA,1979,2311.880281,4712.709794,72.28043671,46003.776,61.63126683,20.41893635,2317.925784,36.86107939,2555.454959
THA,1980,2406.134798,4874.798558,71.51639192,47025.764,59.46458648,20.47635331,2413.093067,35.18236994,2611.402515
THA,1981,2554.415005,5072.097356,68.06333401,47936.504,57.0610541,21.82044342,2560.254551,35.30085761,2703.628289
THA,1982,2678.984051,5207.354759,65.07691417,48827.16,51.10956783,23.00011604,2686.312981,30.78468848,2751.534491
THA,1983,2676.831904,5128.652122,68.80772398,49694.245,57.82401348,23.00011604,2682.073977,36.98278101,2864.557244
THA,1984,2812.323442,5319.509832,67.42015623,50533.778,60.21967654,23.63936927,2817.469142,36.41894806,3043.49865
THA,1985,2973.853112,5537.752266,63.86500313,51341.809,53.92792786,27.15888702,2979.741312,32.69413392,3052.665952
THA,1986,3064.64509,5630.256212,62.99151882,52129.476,54.83403045,26.29888269,3072.550815,29.9292751,3169.931551
THA,1987,3241.098934,5879.298101,63.49202439,52910.342,65.33304866,25.72279645,3247.10607,33.17902331,3406.951483
THA,1988,3516.780646,6289.444612,62.72118097,53683.427,79.60166713,25.29387762,3513.947814,38.97017491,3775.093364
THA,1989,3870.746584,6799.180644,62.2628821,54445.689,86.63639067,25.70204634,3863.50033,40.90478964,4134.908381
THA,1990,4403.77714,7738.660242,61.00654386,55196.722,89.99112478,25.58546242,4378.642603,46.73044302,4640.927495
THA,1991,4745.094379,8445.679724,59.03262507,55939.393,93.98123212,25.51679541,4708.387324,48.59090512,5026.450132
THA,1992,5084.425863,9206.754823,58.99440563,56683.404,96.07081882,25.40012815,5048.589954,47.03890432,5436.390659
THA,1993,5399.777475,9961.203627,59.37069302,57422.072,101.0318544,25.31961108,5360.690071,47.52170581,5796.608675
THA,1994,5773.245054,10871.3605,59.08621293,58153.611,106.7677889,25.14995189,5728.190149,48.59587816,6197.891167
THA,1995,6104.649076,11355.45526,59.47424273,58882.759,117.791864,24.9151757,6050.387851,51.91538438,6630.864826
THA,1996,6311.080817,11588.33144,60.30085731,59587.956,109.5222173,25.34268286,6256.08653,52.19531706,6980.318314
THA,1997,6091.610735,11066.74881,60.61851267,60247.589,107.6873501,31.36433445,6066.090581,41.56724205,6660.259411
THA,1998,5355.721565,9772.886231,60.6450081,60879.85,111.2263178,41.3593875,5356.068775,22.88402819,5750.007587
THA,1999,5564.904149,10253.02872,60.30401797,61431.988,116.3766129,37.81365583,5565.016981,23.67625251,5781.266396
THA,2000,5651.089227,10254.11576,61.92739698,61904.273,138.6785026,40.11180333,5650.629712,25.75885714,5856.648376
THA,2001,5831.884812,10451.81172,61.94710409,62380.072,126.9098879,44.4319,5831.647704,25.44140427,5878.35482
THA,2002,6044.807977,10800.92084,62.38809948,62856.945,137.0823449,42.96008333,6044.182113,25.81482972,6144.672767
THA,2003,6425.42048,11470.38689,61.93316702,63324,137.913822,41.48461667,6423.383092,27.36941059,6588.543203
THA,2004,6734.342971,11913.40563,62.29398207,63783.954,145.5330894,40.22241492,6733.875275,29.22603399,6923.663827
THA,2005,6965.667682,12257.90556,62.74436903,64235.279,148.8813041,40.22013021,6965.667682,31.64141962,6965.667682
THA,2006,7280.428155,12897.26692,61.480199,64677.487,150.2638795,37.88198322,7280.428155,28.99514129,7320.118848
THA,2007,7592.764141,13259.85534,59.8378015,65109.894,151.9459456,34.51818059,7592.835705,27.8894778,7833.767766
THA,2008,7675.353255,13394.18977,60.53363905,65531.043,159.6782591,33.31330064,7674.836811,29.63141424,7650.280543
THA,2009,7577.747389,13474.74451,60.53376723,65939.911,133.5293902,34.28577412,7578.208304,22.31667863,7649.312936
THA,2010,8064.722442,14154.38426,59.28331737,66336.258,146.9693095,31.685705,8065.569861,26.88581814,8154.729378
TLS,1950,,,,435.529,,,,,
TLS,1951,,,,442.862,,,,,
TLS,1952,,,,450.195,,,,,
TLS,1953,,,,457.529,,,,,
TLS,1954,,,,464.862,,,,,
TLS,1955,,,,472.195,,,,,
TLS,1956,,,,479.528,,,,,
TLS,1957,,,,486.861,,,,,
TLS,1958,,,,494.194,,,,,
TLS,1959,,,,501.527,,,,,
TLS,1960,,,,508.86,,,,,
TLS,1961,,,,517.732,,,,,
TLS,1962,,,,526.603,,,,,
TLS,1963,,,,535.474,,,,,
TLS,1964,,,,544.346,,,,,
TLS,1965,,,,553.217,,,,,
TLS,1966,,,,562.088,,,,,
TLS,1967,,,,570.96,,,,,
TLS,1968,,,,579.831,,,,,
TLS,1969,,,,588.702,,,,,
TLS,1970,,,,597.574,,,,,
TLS,1971,,,,613.767,,,,,
TLS,1972,,,,629.961,,,,,
TLS,1973,,,,646.155,,,,,
TLS,1974,,,,661.194,,,,,
TLS,1975,,,,676.582,,,,,
TLS,1976,,,,652.698,,,,,
TLS,1977,,,,628.814,,,,,
TLS,1978,,,,604.93,,,,,
TLS,1979,,,,581.046,,,,,
TLS,1980,,,,557.162,,,,,
TLS,1981,,,,576.054,,,,,
TLS,1982,,,,594.947,,,,,
TLS,1983,,,,613.839,,,,,
TLS,1984,,,,632.731,,,,,
TLS,1985,,,,651.624,,,,,
TLS,1986,,,,670.516,,,,,
TLS,1987,,,,689.409,,,,,
TLS,1988,,,,708.301,,,,,
TLS,1989,,,,727.194,,,,,
TLS,1990,,,,746.086,,1,,,
TLS,1991,,,,771.217,,1,,,
TLS,1992,,,,796.303,,1,,,
TLS,1993,,,,821.133,,1,,,
TLS,1994,,,,845.713,,1,,,
TLS,1995,,,,870.216,,1,,,
TLS,1996,,,,894.648,,1,,,
TLS,1997,,,,918.995,,1,,,
TLS,1998,,,,943.271,,1,,,
TLS,1999,,,,967.548,,1,,,
TLS,2000,1259.156371,4357.355155,48.84317233,847.141,61.01642109,1,1259.332552,29.30715649,1259.332553
TLS,2001,1320.792571,4516.049653,49.90337377,899.679,54.15801363,1,1321.76439,31.05988846,1313.770806
TLS,2002,1148.536616,3885.280023,50.27533857,953.241,48.20779446,1,1149.527316,27.81260354,1139.621712
TLS,2003,1040.040426,3454.008848,49.93458821,998.553,49.10874425,1,1041.294122,24.63991242,1044.927068
TLS,2004,872.7446305,2854.609678,94.23535912,1020.054,99.29582248,1,872.5989305,34.319221,872.5989304
TLS,2005,919.3264937,2977.230306,93.99908122,1041.806,95.17620533,1,919.3264937,26.2063707,919.3264937
TLS,2006,841.4437929,2723.176332,96.11868957,1063.84,89.72603496,1,841.4437929,18.41702666,841.4437932
TLS,2007,890.6936003,2891.589391,86.97801323,1086.174,76.64424612,1,890.4395045,18.7783902,890.439504
TLS,2008,976.9695364,3191.843337,92.39999869,1108.777,87.26615437,1,976.7867454,21.16188217,976.7867452
TLS,2009,1077.603153,3536.746912,91.85500678,1131.612,84.59579069,1,1077.397132,19.45996754,1077.397132
TLS,2010,1119.446102,3669.308978,90.41965423,1154.625,82.85181418,1,1119.235126,19.80340281,1119.235127
TGO,1950,,,,1171.897,,174.84,,,
TGO,1951,,,,1194.973,,174.98,,,
TGO,1952,,,,1219.113,,174.98,,,
TGO,1953,,,,1244.363,,174.98,,,
TGO,1954,,,,1270.771,,174.98,,,
TGO,1955,,,,1298.389,,174.98,,,
TGO,1956,,,,1327.27,,174.89,,,
TGO,1957,,,,1357.445,,180.82,,,
TGO,1958,,,,1388.973,,210.23,,,
TGO,1959,,,,1421.772,,245.21,,,
TGO,1960,713.5675696,1683.701106,80.84517881,1455.9,54.32694565,245.1950989,709.6013124,12.96902524,706.2793938
TGO,1961,792.2803228,1874.146564,78.31977486,1491.264,57.03459761,245.2601013,790.3638925,8.922998055,756.7812251
TGO,1962,789.2251959,1871.643704,77.64080221,1528.098,53.81056774,245.0139008,787.0179084,11.140828,744.3458018
TGO,1963,795.6132821,1891.579489,80.98118558,1566.469,44.40086919,245.0164032,791.7125312,13.93991557,777.9039302
TGO,1964,864.4665088,2060.505957,70.74964808,1606.285,57.86500747,245.0272064,856.6561743,22.92900148,842.1073195
TGO,1965,954.7177031,2281.427211,66.79932144,1647.772,52.59598945,245.0608978,945.9274445,25.1027583,915.3389052
TGO,1966,1047.357897,2509.20137,71.22843551,1690.838,54.2422951,245.6784058,1039.125208,19.16951583,1028.393717
TGO,1967,1092.39706,2623.810879,74.35125635,1735.55,48.63188171,246.0009003,1086.813665,14.2849646,1067.853367
TGO,1968,1129.951818,2720.986483,75.50012543,1781.978,49.99888553,247.5646973,1125.162575,12.00893565,1104.226164
TGO,1969,1209.535464,2920.131347,73.98873796,1830.381,53.7197832,259.9606018,1204.836722,13.71281204,1172.309408
TGO,1970,1157.281172,2801.191953,74.6482744,1964.128,56.05721935,276.403137,1150.945569,14.89897707,1121.606335
TGO,1971,1217.896912,2957.224489,70.24171087,2021.064,59.33466329,275.3564567,1210.656999,17.42482053,1143.398607
TGO,1972,1227.839429,2990.814353,69.45116157,2079.704,53.59022573,252.0276275,1220.070752,18.33015434,1126.556667
TGO,1973,1140.977414,2788.068284,69.37470123,2140.099,47.38223361,222.8891831,1133.560492,20.25910028,1067.52112
TGO,1974,1157.395014,2837.205759,65.85707394,2202.422,49.09566926,240.7046676,1149.873796,19.84554038,1351.936156
TGO,1975,1143.789612,2812.824639,68.48651987,2266.744,44.34996132,214.3129003,1132.956011,28.79393766,1067.675641
TGO,1976,1113.519479,2747.173309,65.22415139,2333.13,55.58009486,238.9504943,1104.053308,23.31432975,1049.192222
TGO,1977,1166.700312,2887.644715,68.95190927,2401.653,55.15040337,245.6796866,1151.453712,35.691494,1175.286672
TGO,1978,1251.573191,3107.71657,66.65937168,2472.385,62.77987531,225.6558602,1234.338884,40.63085262,1207.855285
TGO,1979,1296.433363,3229.539419,61.53992776,2546.933,70.33390697,212.7216443,1277.736779,41.66473574,1179.564232
TGO,1980,1198.466575,2995.202009,62.29113661,2625.511,78.69691681,211.2795554,1183.791859,35.38978613,1152.687476
TGO,1981,1080.31979,2701.519632,66.99880102,2719.567,84.76087631,271.7314526,1069.618422,26.49525622,1022.509539
TGO,1982,1006.607813,2513.788561,76.43809193,2816.6,101.8302086,328.6062527,998.0246136,23.21082376,1023.680932
TGO,1983,917.1071011,2285.868414,77.43399299,2917.5,83.19458917,381.066036,911.1147118,19.64912807,947.0388828
TGO,1984,928.0075304,2316.886642,76.23261546,3021.789,93.19464515,436.9566658,923.5175161,12.69332816,961.0041681
TGO,1985,922.1768296,2301.462859,82.32887089,3129.427,96.35019094,449.2629627,917.7079109,15.43246061,932.351623
TGO,1986,938.4484301,2339.745393,79.13230927,3240.72,89.53231053,346.3059036,932.0673306,16.94343263,930.374193
TGO,1987,885.6222175,2198.358511,77.56122433,3355.92,82.53657013,300.5365624,879.8423511,15.83445887,809.1947286
TGO,1988,921.5895815,2285.838476,83.69826053,3475.139,82.5904804,297.8482188,918.5053082,13.78985772,869.3406002
